Unnamed: 0,movie_id,title,genres,year,clean_title,genres_list,text_for_bert,cluster
226,229,Death and the Maiden (1994),Drama|Thriller,1994.0,Death and the Maiden,"['Drama', 'Thriller']",death maiden drama thriller,8
227,230,Dolores Claiborne (1994),Drama|Thriller,1994.0,Dolores Claiborne,"['Drama', 'Thriller']",dolores claiborne drama thriller,8
228,231,Dumb & Dumber (1994),Comedy,1994.0,Dumb & Dumber,['Comedy'],dumb dumber comedy,2
229,232,Eat Drink Man Woman (1994),Comedy|Drama,1994.0,Eat Drink Man Woman,"['Comedy', 'Drama']",eat drink man woman comedy drama,7
230,233,Exotica (1994),Drama,1994.0,Exotica,['Drama'],exotica drama,10
231,234,Exit to Eden (1994),Comedy,1994.0,Exit to Eden,['Comedy'],exit eden comedy,3
232,235,Ed Wood (1994),Comedy|Drama,1994.0,Ed Wood,"['Comedy', 'Drama']",ed wood comedy drama,7
233,236,French Kiss (1995),Comedy|Romance,1995.0,French Kiss,"['Comedy', 'Romance']",french kiss comedy romance,11
234,237,Forget Paris (1995),Comedy|Romance,1995.0,Forget Paris,"['Comedy', 'Romance']",forget paris comedy romance,3
235,238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's,1995.0,Far From Home: The Adventures of Yellow Dog,"['Adventure', ""Children's""]",far home adventures yellow dog adventure childrens,4
236,239,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance,1995.0,"Goofy Movie, A","['Animation', ""Children's"", 'Comedy', 'Romance']",goofy movie animation childrens comedy romance,4
237,240,Hideaway (1995),Thriller,1995.0,Hideaway,['Thriller'],hideaway thriller,14
238,241,Fluke (1995),Children's|Drama,1995.0,Fluke,"[""Children's"", 'Drama']",fluke childrens drama,10
239,242,Farinelli: il castrato (1994),Drama|Musical,1994.0,Farinelli: il castrato,"['Drama', 'Musical']",farinelli il castrato drama musical,1
240,243,Gordy (1995),Comedy,1995.0,Gordy,['Comedy'],gordy comedy,2
241,244,Gumby: The Movie (1995),Animation|Children's,1995.0,Gumby: The Movie,"['Animation', ""Children's""]",gumby movie animation childrens,4
242,245,"Glass Shield, The (1994)",Crime|Drama,1994.0,"Glass Shield, The","['Crime', 'Drama']",glass shield crime drama,7
243,246,Hoop Dreams (1994),Documentary,1994.0,Hoop Dreams,['Documentary'],hoop dreams documentary,6
244,247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,1994.0,Heavenly Creatures,"['Drama', 'Fantasy', 'Romance', 'Thriller']",heavenly creatures drama fantasy romance thriller,7
245,248,Houseguest (1994),Comedy,1994.0,Houseguest,['Comedy'],houseguest comedy,0
246,249,Immortal Beloved (1994),Drama|Romance,1994.0,Immortal Beloved,"['Drama', 'Romance']",immortal beloved drama romance,11
247,250,Heavyweights (1994),Children's|Comedy,1994.0,Heavyweights,"[""Children's"", 'Comedy']",heavyweights childrens comedy,4
248,251,"Hunted, The (1995)",Action,1995.0,"Hunted, The",['Action'],hunted action,14
249,252,I.Q. (1994),Comedy|Romance,1994.0,I.Q.,"['Comedy', 'Romance']",iq comedy romance,2
250,253,Interview with the Vampire (1994),Drama|Horror,1994.0,Interview with the Vampire,"['Drama', 'Horror']",interview vampire drama horror,6
251,254,Jefferson in Paris (1995),Drama,1995.0,Jefferson in Paris,['Drama'],jefferson paris drama,3
252,255,"Jerky Boys, The (1994)",Comedy,1994.0,"Jerky Boys, The",['Comedy'],jerky boys comedy,0
253,256,Junior (1994),Comedy|Sci-Fi,1994.0,Junior,"['Comedy', 'Sci-Fi']",junior comedy scifi,5
254,257,Just Cause (1995),Mystery|Thriller,1995.0,Just Cause,"['Mystery', 'Thriller']",cause mystery thriller,3
255,258,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,1995.0,"Kid in King Arthur's Court, A","['Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Romance']",kid king arthurs court adventure childrens comedy fantasy romance,4
256,259,Kiss of Death (1995),Crime|Drama|Thriller,1995.0,Kiss of Death,"['Crime', 'Drama', 'Thriller']",kiss death crime drama thriller,8
257,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,1977.0,Star Wars: Episode IV - A New Hope,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",star wars episode iv new hope action adventure fantasy scifi,5
258,261,Little Women (1994),Drama,1994.0,Little Women,['Drama'],little women drama,10
259,262,"Little Princess, A (1995)",Children's|Drama,1995.0,"Little Princess, A","[""Children's"", 'Drama']",little princess childrens drama,4
260,263,Ladybird Ladybird (1994),Drama,1994.0,Ladybird Ladybird,['Drama'],ladybird ladybird drama,3
261,264,"Enfer, L' (1994)",Drama,1994.0,"Enfer, L'",['Drama'],enfer l drama,1
262,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,1992.0,Like Water for Chocolate (Como agua para chocolate),"['Drama', 'Romance']",like water chocolate como agua para chocolate drama romance,1
263,266,Legends of the Fall (1994),Drama|Romance|War|Western,1994.0,Legends of the Fall,"['Drama', 'Romance', 'War', 'Western']",legends fall drama romance war western,11
264,267,Major Payne (1994),Comedy,1994.0,Major Payne,['Comedy'],major payne comedy,2
265,268,Little Odessa (1994),Drama,1994.0,Little Odessa,['Drama'],little odessa drama,10
266,269,My Crazy Life (Mi vida loca) (1993),Drama,1993.0,My Crazy Life (Mi vida loca),['Drama'],crazy life mi vida loca drama,1
267,270,Love Affair (1994),Drama|Romance,1994.0,Love Affair,"['Drama', 'Romance']",love affair drama romance,11
268,271,Losing Isaiah (1995),Drama,1995.0,Losing Isaiah,['Drama'],losing isaiah drama,14
269,272,"Madness of King George, The (1994)",Drama,1994.0,"Madness of King George, The",['Drama'],madness king george drama,3
270,273,Mary Shelley's Frankenstein (1994),Drama|Horror,1994.0,Mary Shelley's Frankenstein,"['Drama', 'Horror']",mary shelleys frankenstein drama horror,9
271,274,Man of the House (1995),Comedy,1995.0,Man of the House,['Comedy'],man house comedy,0
272,275,Mixed Nuts (1994),Comedy,1994.0,Mixed Nuts,['Comedy'],mixed nuts comedy,0
273,276,Milk Money (1994),Comedy|Romance,1994.0,Milk Money,"['Comedy', 'Romance']",milk money comedy romance,11
274,277,Miracle on 34th Street (1994),Drama,1994.0,Miracle on 34th Street,['Drama'],miracle th street drama,10
275,278,Miami Rhapsody (1995),Comedy,1995.0,Miami Rhapsody,['Comedy'],miami rhapsody comedy,2
276,279,My Family (1995),Drama,1995.0,My Family,['Drama'],family drama,10
277,280,Murder in the First (1995),Drama|Thriller,1995.0,Murder in the First,"['Drama', 'Thriller']",murder first drama thriller,8
278,281,Nobody's Fool (1994),Drama,1994.0,Nobody's Fool,['Drama'],nobodys fool drama,3
279,282,Nell (1994),Drama,1994.0,Nell,['Drama'],nell drama,3
280,283,New Jersey Drive (1995),Crime|Drama,1995.0,New Jersey Drive,"['Crime', 'Drama']",new jersey drive crime drama,8
281,284,New York Cop (1996),Action|Crime,1996.0,New York Cop,"['Action', 'Crime']",new york cop action crime,12
282,285,Beyond Bedlam (1993),Drama|Horror,1993.0,Beyond Bedlam,"['Drama', 'Horror']",beyond bedlam drama horror,3
283,286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,1995.0,Nemesis 2: Nebula,"['Action', 'Sci-Fi', 'Thriller']",nemesis nebula action scifi thriller,8
284,287,Nina Takes a Lover (1994),Comedy|Romance,1994.0,Nina Takes a Lover,"['Comedy', 'Romance']",nina takes lover comedy romance,11
285,288,Natural Born Killers (1994),Action|Thriller,1994.0,Natural Born Killers,"['Action', 'Thriller']",natural born killers action thriller,8
286,289,Only You (1994),Comedy|Romance,1994.0,Only You,"['Comedy', 'Romance']",comedy romance,11
287,290,Once Were Warriors (1994),Crime|Drama,1994.0,Once Were Warriors,"['Crime', 'Drama']",warriors crime drama,7
288,291,Poison Ivy II (1995),Thriller,1995.0,Poison Ivy II,['Thriller'],poison ivy ii thriller,14
289,292,Outbreak (1995),Action|Drama|Thriller,1995.0,Outbreak,"['Action', 'Drama', 'Thriller']",outbreak action drama thriller,8
290,293,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,1994.0,"Professional, The (a.k.a. Leon: The Professional)","['Crime', 'Drama', 'Romance', 'Thriller']",professional aka leon professional crime drama romance thriller,8
291,294,"Perez Family, The (1995)",Comedy|Romance,1995.0,"Perez Family, The","['Comedy', 'Romance']",perez family comedy romance,2
292,295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995.0,"Pyromaniac's Love Story, A","['Comedy', 'Romance']",pyromaniacs love story comedy romance,11
293,296,Pulp Fiction (1994),Crime|Drama,1994.0,Pulp Fiction,"['Crime', 'Drama']",pulp fiction crime drama,9
294,297,Panther (1995),Drama,1995.0,Panther,['Drama'],panther drama,3
295,298,Pushing Hands (1992),Comedy,1992.0,Pushing Hands,['Comedy'],pushing hands comedy,14
296,299,Priest (1994),Drama,1994.0,Priest,['Drama'],priest drama,10
297,300,Quiz Show (1994),Drama,1994.0,Quiz Show,['Drama'],quiz show drama,7
298,301,Picture Bride (1995),Drama|Romance,1995.0,Picture Bride,"['Drama', 'Romance']",picture bride drama romance,11
299,302,Queen Margot (La Reine Margot) (1994),Drama|Romance,1994.0,Queen Margot (La Reine Margot),"['Drama', 'Romance']",queen margot la reine margot drama romance,1
300,303,"Quick and the Dead, The (1995)",Action|Adventure|Western,1995.0,"Quick and the Dead, The","['Action', 'Adventure', 'Western']",quick dead action adventure western,12
301,304,Roommates (1995),Comedy|Drama,1995.0,Roommates,"['Comedy', 'Drama']",roommates comedy drama,7
302,305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994.0,Ready to Wear (Pret-A-Porter),['Comedy'],ready wear pretaporter comedy,2
303,306,Three Colors: Red (1994),Drama,1994.0,Three Colors: Red,['Drama'],three colors red drama,10
304,307,Three Colors: Blue (1993),Drama,1993.0,Three Colors: Blue,['Drama'],three colors blue drama,10
305,308,Three Colors: White (1994),Drama,1994.0,Three Colors: White,['Drama'],three colors white drama,10
306,309,"Red Firecracker, Green Firecracker (1994)",Drama,1994.0,"Red Firecracker, Green Firecracker",['Drama'],red firecracker green firecracker drama,4
307,310,Rent-a-Kid (1995),Comedy,1995.0,Rent-a-Kid,['Comedy'],rentakid comedy,2
308,311,Relative Fear (1994),Horror|Thriller,1994.0,Relative Fear,"['Horror', 'Thriller']",relative fear horror thriller,3
309,312,Stuart Saves His Family (1995),Comedy,1995.0,Stuart Saves His Family,['Comedy'],stuart saves family comedy,3
310,313,"Swan Princess, The (1994)",Animation|Children's,1994.0,"Swan Princess, The","['Animation', ""Children's""]",swan princess animation childrens,4
311,314,"Secret of Roan Inish, The (1994)",Drama,1994.0,"Secret of Roan Inish, The",['Drama'],secret roan inish drama,10
312,315,"Specialist, The (1994)",Action,1994.0,"Specialist, The",['Action'],specialist action,3
313,316,Stargate (1994),Action|Adventure|Sci-Fi,1994.0,Stargate,"['Action', 'Adventure', 'Sci-Fi']",stargate action adventure scifi,5
314,317,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,1994.0,"Santa Clause, The","[""Children's"", 'Comedy', 'Fantasy']",santa clause childrens comedy fantasy,4
315,318,"Shawshank Redemption, The (1994)",Drama,1994.0,"Shawshank Redemption, The",['Drama'],shawshank redemption drama,7
316,319,Shallow Grave (1994),Thriller,1994.0,Shallow Grave,['Thriller'],shallow grave thriller,14
317,320,Suture (1993),Film-Noir|Thriller,1993.0,Suture,"['Film-Noir', 'Thriller']",suture filmnoir thriller,8
318,321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,1993.0,Strawberry and Chocolate (Fresa y chocolate),['Drama'],strawberry chocolate fresa chocolate drama,1
319,322,Swimming with Sharks (1995),Comedy|Drama,1995.0,Swimming with Sharks,"['Comedy', 'Drama']",swimming sharks comedy drama,7
320,324,"Sum of Us, The (1994)",Comedy,1994.0,"Sum of Us, The",['Comedy'],sum us comedy,3
321,325,National Lampoon's Senior Trip (1995),Comedy,1995.0,National Lampoon's Senior Trip,['Comedy'],national lampoons senior trip comedy,2
322,326,To Live (Huozhe) (1994),Drama,1994.0,To Live (Huozhe),['Drama'],live huozhe drama,10
323,327,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,1995.0,Tank Girl,"['Action', 'Comedy', 'Musical', 'Sci-Fi']",tank girl action comedy musical scifi,5
324,328,Tales From the Crypt Presents: Demon Knight (1995),Horror,1995.0,Tales From the Crypt Presents: Demon Knight,['Horror'],tales crypt presents demon knight horror,13
325,329,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,1994.0,Star Trek: Generations,"['Action', 'Adventure', 'Sci-Fi']",star trek generations action adventure scifi,5
326,330,Tales from the Hood (1995),Comedy|Horror,1995.0,Tales from the Hood,"['Comedy', 'Horror']",tales hood comedy horror,9
327,331,Tom & Viv (1994),Drama,1994.0,Tom & Viv,['Drama'],tom viv drama,10
328,332,Village of the Damned (1995),Horror|Sci-Fi,1995.0,Village of the Damned,"['Horror', 'Sci-Fi']",village damned horror scifi,5
329,333,Tommy Boy (1995),Comedy,1995.0,Tommy Boy,['Comedy'],tommy boy comedy,0
330,334,Vanya on 42nd Street (1994),Drama,1994.0,Vanya on 42nd Street,['Drama'],vanya nd street drama,10
331,335,"Underneath, The (1995)",Mystery|Thriller,1995.0,"Underneath, The","['Mystery', 'Thriller']",underneath mystery thriller,3
332,336,"Walking Dead, The (1995)",Drama|War,1995.0,"Walking Dead, The","['Drama', 'War']",walking dead drama war,12
333,337,What's Eating Gilbert Grape (1993),Drama,1993.0,What's Eating Gilbert Grape,['Drama'],whats eating gilbert grape drama,3
334,338,Virtuosity (1995),Sci-Fi|Thriller,1995.0,Virtuosity,"['Sci-Fi', 'Thriller']",virtuosity scifi thriller,8
335,339,While You Were Sleeping (1995),Comedy|Romance,1995.0,While You Were Sleeping,"['Comedy', 'Romance']",sleeping comedy romance,11
336,340,"War, The (1994)",Adventure|Drama,1994.0,"War, The","['Adventure', 'Drama']",war adventure drama,10
337,341,Double Happiness (1994),Drama,1994.0,Double Happiness,['Drama'],double happiness drama,10
338,342,Muriel's Wedding (1994),Comedy|Romance,1994.0,Muriel's Wedding,"['Comedy', 'Romance']",muriels wedding comedy romance,11
339,343,"Baby-Sitters Club, The (1995)",Children's,1995.0,"Baby-Sitters Club, The","[""Children's""]",babysitters club childrens,4
340,344,Ace Ventura: Pet Detective (1994),Comedy,1994.0,Ace Ventura: Pet Detective,['Comedy'],ace ventura pet detective comedy,0
341,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994.0,"Adventures of Priscilla, Queen of the Desert, The","['Comedy', 'Drama']",adventures priscilla queen desert comedy drama,7
342,346,Backbeat (1993),Drama|Musical,1993.0,Backbeat,"['Drama', 'Musical']",backbeat drama musical,7
343,347,Bitter Moon (1992),Drama,1992.0,Bitter Moon,['Drama'],bitter moon drama,10
344,348,Bullets Over Broadway (1994),Comedy,1994.0,Bullets Over Broadway,['Comedy'],bullets broadway comedy,3
345,349,Clear and Present Danger (1994),Action|Adventure|Thriller,1994.0,Clear and Present Danger,"['Action', 'Adventure', 'Thriller']",clear present danger action adventure thriller,8
346,350,"Client, The (1994)",Drama|Mystery|Thriller,1994.0,"Client, The","['Drama', 'Mystery', 'Thriller']",client drama mystery thriller,8
347,351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994.0,"Corrina, Corrina","['Comedy', 'Drama', 'Romance']",corrina corrina comedy drama romance,11
348,352,Crooklyn (1994),Comedy,1994.0,Crooklyn,['Comedy'],crooklyn comedy,2
349,353,"Crow, The (1994)",Action|Romance|Thriller,1994.0,"Crow, The","['Action', 'Romance', 'Thriller']",crow action romance thriller,8
350,354,Cobb (1994),Drama,1994.0,Cobb,['Drama'],cobb drama,3
351,355,"Flintstones, The (1994)",Children's|Comedy,1994.0,"Flintstones, The","[""Children's"", 'Comedy']",flintstones childrens comedy,0
352,356,Forrest Gump (1994),Comedy|Romance|War,1994.0,Forrest Gump,"['Comedy', 'Romance', 'War']",forrest gump comedy romance war,9
353,357,Four Weddings and a Funeral (1994),Comedy|Romance,1994.0,Four Weddings and a Funeral,"['Comedy', 'Romance']",four weddings funeral comedy romance,11
354,358,Higher Learning (1995),Drama,1995.0,Higher Learning,['Drama'],higher learning drama,10
355,359,I Like It Like That (1994),Comedy|Drama|Romance,1994.0,I Like It Like That,"['Comedy', 'Drama', 'Romance']",like like comedy drama romance,11
356,360,I Love Trouble (1994),Action|Comedy,1994.0,I Love Trouble,"['Action', 'Comedy']",love trouble action comedy,2
357,361,It Could Happen to You (1994),Drama|Romance,1994.0,It Could Happen to You,"['Drama', 'Romance']",could happen drama romance,3
358,362,"Jungle Book, The (1994)",Adventure|Children's|Romance,1994.0,"Jungle Book, The","['Adventure', ""Children's"", 'Romance']",jungle book adventure childrens romance,4
359,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary,1993.0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder)",['Documentary'],wonderful horrible life leni riefenstahl die macht der bilder documentary,1
360,364,"Lion King, The (1994)",Animation|Children's|Musical,1994.0,"Lion King, The","['Animation', ""Children's"", 'Musical']",lion king animation childrens musical,4
361,365,Little Buddha (1993),Drama,1993.0,Little Buddha,['Drama'],little buddha drama,10
362,366,Wes Craven's New Nightmare (1994),Horror,1994.0,Wes Craven's New Nightmare,['Horror'],wes cravens new nightmare horror,13
363,367,"Mask, The (1994)",Comedy|Crime|Fantasy,1994.0,"Mask, The","['Comedy', 'Crime', 'Fantasy']",mask comedy crime fantasy,7
364,368,Maverick (1994),Action|Comedy|Western,1994.0,Maverick,"['Action', 'Comedy', 'Western']",maverick action comedy western,9
365,369,Mrs. Parker and the Vicious Circle (1994),Drama,1994.0,Mrs. Parker and the Vicious Circle,['Drama'],mrs parker vicious circle drama,10
366,370,Naked Gun 33 1/3: The Final Insult (1994),Comedy,1994.0,Naked Gun 33 1/3: The Final Insult,['Comedy'],naked gun final insult comedy,2
367,371,"Paper, The (1994)",Comedy|Drama,1994.0,"Paper, The","['Comedy', 'Drama']",paper comedy drama,7
368,372,Reality Bites (1994),Comedy|Drama,1994.0,Reality Bites,"['Comedy', 'Drama']",reality bites comedy drama,7
369,373,Red Rock West (1992),Thriller,1992.0,Red Rock West,['Thriller'],red rock west thriller,14
370,374,Richie Rich (1994),Children's|Comedy,1994.0,Richie Rich,"[""Children's"", 'Comedy']",richie rich childrens comedy,2
371,375,Safe Passage (1994),Drama,1994.0,Safe Passage,['Drama'],safe passage drama,14
372,376,"River Wild, The (1994)",Action|Thriller,1994.0,"River Wild, The","['Action', 'Thriller']",river wild action thriller,8
373,377,Speed (1994),Action|Romance|Thriller,1994.0,Speed,"['Action', 'Romance', 'Thriller']",speed action romance thriller,8
